,0,1,2,3,4,5,6,7,8,9
16,0.8362635699471298,0.8269022309100076,0.372691253995139,0.06913822397182867,0.4308407629545591,0.6877812468664671,0.7509311844274139,0.9874092916048111,0.9941097511549224,0.6131569847223286
17,0.07201741290963715,0.79304652850732,0.7827220120112663,0.7760401048245871,0.17882997335200346,0.21704037120511877,0.7984747972001052,0.46062470816573486,0.8937520973535882,0.13702536464693815
18,0.46659061919666045,0.25902478914414107,0.5840001489539781,0.9060615161494919,0.49221238452681326,0.6956408587720228,0.6093490062702348,0.8297073817357625,0.01731204747632109,0.844446285903119
19,0.5672659107837705,0.05862783374340408,0.9276742719290784,0.04403644492186498,0.23934295603459488,0.23682177640836377,0.9929442589979937,0.689017037245603,0.004976522945235651,0.32101799287758337
20,0.6489045344023662,0.926232041745917,0.5625108392269017,0.9708142537498899,0.8640003531116461,0.44388188670635553,0.5823857201868112,0.4010706799259349,0.7791369845025129,0.8023905643617087
21,0.08816060322697705,0.7262219018226791,0.5025701612278015,0.8926469834801564,0.3034457727980322,0.579362488526554,0.723088778667779,0.6213185362196502,0.5548243386075637,0.5834154521397202
22,0.2107577573109114,0.26256197200899123,0.7776378529697673,0.16600285689985628,0.6164456593957119,0.06519333582278597,0.2905563607447943,0.5287986096931147,0.38770054264497045,0.9708283824240169
23,0.7058004427986418,0.8179335612385976,0.5979861248586026,0.6800603038045231,0.06436126058199265,0.3944136356875483,0.6699047568784728,0.06638311559068844,0.7586871533235526,0.8746903666256933
24,0.6330434836124599,0.5564766916868626,0.23779189757022423,0.40077213364090236,0.9887244139176797,0.2024508929714668,0.5280054243469601,0.9039088858683009,0.8423821306097178,0.728786112179107
25,0.8120384970235829,0.8173324280840981,0.11579388463866602,0.3168242309076318,0.17929727389787886,0.052940336620494244,0.9080413620720382,0.5979608677387747,0.791303572899301,0.010264286756308305
26,0.6519510902026953,0.1674045663422079,0.08523461375809638,0.42583279345345393,0.9930007866532399,0.11326280877790396,0.8281075423847519,0.19108493717395858,0.8453834253500293,0.1483000182776606
27,0.2561035518847541,0.4267035181028468,0.8274553083787355,0.8854622133227316,0.8843814793463984,0.8649398750064009,0.2860359890620129,0.6062960598448901,0.8662017459647746,0.21188621592585666
28,0.026732931525998094,0.9833951174646494,0.5226951263179525,0.7533530006365557,0.5909942126474621,0.515843646359611,0.13375398366136115,0.1862050701228286,0.040409809459096335,0.9813902186238747
29,0.9485897983104754,0.22456784399910068,0.9895428823551075,0.5177359486099457,0.09087685593427852,0.4510967202314531,0.30173366307650384,0.4339213215736455,0.009390219562576574,0.4836642298867253
30,0.5003572519392302,0.38342313453794163,0.4292596225635723,0.7238731844339752,0.4109987085405111,0.636486532912142,0.15140303756604145,0.7287085402880078,0.12316760207940347,0.12093325203899308
31,0.6492581709287586,0.3552254408225126,0.7058599470054914,0.5411473074982585,0.35436244549939944,0.21766517123441154,0.2655740518370888,0.10618428635173827,0.5934309071611007,0.7689442245345506
32,0.8398017984985318,0.6948527856318902,0.755935494113886,0.2835396957524673,0.6792703638814378,0.08318843216329108,0.07967377411700749,0.7822377424684586,0.5936787157567183,0.1298799103307905
33,0.11692274463505714,0.556377389819147,0.8295951852155063,0.22349316375585493,0.7405360467453734,0.7642386262592279,0.10710460660761612,0.08514822873440309,0.9322966361688237,0.7416124283440263
34,0.26241565127589705,0.760561234497606,0.08961214322333888,0.2292761155020292,0.6591574199244518,0.894332798705496,0.8700495826665409,0.5736704235920222,0.34536184489027055,0.5908550020591778
35,0.6101060298825406,0.27237313286263654,0.8489414449898719,0.6142652372437982,0.0563718139603645,0.9970077698091665,0.34942109167660373,0.6383875999847434,0.32281734412339724,0.49999667188995744
36,0.5645339377152421,0.4015478730387546,0.6442644461848356,0.7153843910537512,0.494697492986949,0.35444416758434505,0.9541003827549417,0.8931160396351548,0.5312183475272718,0.45215151918339036
37,0.20618644177109513,0.5423715270041657,0.08547635950764187,0.6942443518229219,0.028404744140731797,0.2138297442478606,0.3602369980811152,0.1883474101073611,0.8765415332887058,0.3670222240735276
38,0.9868285204165604,0.8322434604145494,0.4739318682550878,0.2510924666700911,0.8166263196354294,0.6035995185218485,0.5754690201293504,0.47959017678666327,0.1361772744926808,0.35640237958942433
39,0.4537324079216565,0.5914237709339257,0.6352587223695741,0.0681806301094402,0.24525294699868871,0.2616084523647547,0.390098481383075,0.2915037673507497,0.37724205809325084,0.9173690137600039
40,0.663313217592311,0.7099973467946433,0.45215831842690246,0.32466282926081813,0.1429466201337678,0.5115367307334925,0.840274229503711,0.9036099222781481,0.40802932829224503,0.9735195333148867
41,0.48166173462088946,0.6000154907578027,0.4669766366536646,0.5418930597007329,0.6592382994778491,0.47740778700728537,0.2266732126094142,0.3701654913252903,0.5748934302086914,0.08624383461568008
42,0.8748511145039921,0.6742415999186705,0.5018891189418534,0.7750108608334281,0.8703181260725693,0.0861074668368168,0.44272228890986387,0.6268101220443433,0.7075635585268691,0.7990383793843038
43,0.803139800994931,0.2695141190765552,0.49213530098374625,0.04059587881965332,0.6436095158295301,0.9175140620899322,0.38715099596400004,0.5597228219535292,0.4463116275646727,0.9769639259694369
44,0.3531813134290025,0.7690717665470865,0.39125033202716986,0.3381260888669789,0.015238195907632313,0.1236311748718002,0.6524152041748761,0.8176981768118095,0.8010264331829214,0.469473013240877
45,0.5922061517198668,0.9718078482142587,0.26491841770427527,0.6703931267898757,0.4731375231406795,0.4201906473593382,0.8623441323888342,0.8142193368649516,0.553635714512243,0.853279550639322
46,0.3025644835332062,0.8579764290379293,0.8578434165344521,0.35417493229155284,0.7184223719334119,0.9063179271264161,0.4278714523709619,0.8197523068407713,0.3953674631642241,0.47070392161952057
47,0.030001227930506635,0.4088827481444953,0.5126183925571528,0.7941843314783722,0.6566870325823108,0.2574925133353476,0.5121173703109169,0.05513757081247361,0.455955283152117,0.18569784433379855
48,0.7240976533324498,0.46924798334297735,0.3470703744189425,0.30041254587996924,0.2832909051657173,0.007890352671085177,0.039441903411010504,0.12079233637046982,0.7058519406830167,0.9004956766103723
49,0.7013603745978874,0.9629817444384862,0.5313905088066205,0.25534417831988454,0.925945158730657,0.5825213944273621,0.9638268844413778,0.2909473903166616,0.26751885955086996,0.7612586571817019
50,0.802912597402399,0.7246711520346572,0.5866467500429503,0.9974248985648934,0.9698471064472916,0.4290879049483628,0.7769253367135863,0.3728005667033606,0.19241047397738464,0.556284481300539
51,0.004122389254913483,0.32626703938836954,0.5669644391451281,0.5898281718920283,0.8144128389716543,0.21532493921331108,0.6792326038717174,0.3744597836282022,0.4003128247922547,0.2980032841650051
52,0.7059755629905188,0.9006971172986366,0.459379151211444,0.11989118783934138,0.23694938843664848,0.061177444882268506,0.7911478110901129,0.6015217420633745,0.006166433140860628,0.13130266874873642
53,0.39483529544206053,0.9551491472096182,0.7842221717678203,0.9790165861717067,0.11472808611754459,0.9658984347110507,0.24232098164683125,0.2028461210021305,0.9905836327994875,0.36346331921747654
54,0.007845811085277266,0.29488635525173557,0.9707272912189787,0.27676257151033923,0.897395617310999,0.50207585749949,0.7520369812182132,0.35082613646260175,0.8339640176179398,0.600338428855394
55,0.4773620410977597,0.06327217745130986,0.36649292292497015,0.11102294792037215,0.41465175017788836,0.10495677317211294,0.8674334853986629,0.04108843957057651,0.03594842646217511,0.03433089290976821
56,0.6700285608771572,0.9497827437205383,0.24971551293823113,0.9886231806513451,0.8664924917967277,0.2819560567412205,0.19849067965977207,0.7218401714707209,0.8740820126552876,0.6924506842595072
57,0.4646401147032063,0.91731641765344,0.4267679778739826,0.1721536579078805,0.4417372067554961,0.26196325305804147,0.3095600407265148,0.9214686801936603,0.36797854994138424,0.5692126429332458
58,0.6405179831276415,0.8477773230220281,0.5276178763403084,0.6547614756320931,0.4886427888422603,0.3584087300723755,0.6537669562183338,0.7908203078478927,0.11173023786176273,0.1362123149007769
59,0.9508015573667303,0.4630563163235618,0.5887807823965908,0.19601647178659565,0.39213527956273964,0.2018143134618835,0.6730029823430221,0.13022545402141672,0.42090228720960843,0.6071918916286472
60,0.8798164119422563,0.5073420418815132,0.9076033090936032,0.4913214825641834,0.26310117958135004,0.26300125356835935,0.37811275999432314,0.9940926478511791,0.4040870018997478,0.3660662762851459
61,0.6009220925471417,0.6855791221265449,0.4274592340487695,0.6194660740820397,0.4040458928423025,0.1657049514069565,0.43378361096784657,0.17354134628974216,0.8661840730168411,0.846033992410115
62,0.4430443013309635,0.4742308603430607,0.8873405854704689,0.33659999905603966,0.728119447180468,0.6737618176296757,0.4383633591438142,0.3479703094278034,0.5690804955730645,0.4810128516622829
63,0.6508124819811519,0.5651522355818591,0.5551850067442378,0.49928692489854554,0.6395858519435699,0.03530062236511289,0.7423409667304113,0.4684681725596155,0.23126059982487968,0.3190197742108848
64,0.8126881195010948,0.4561148492600726,0.9206005133978159,0.5401580904903195,0.13602998535310684,0.2798262795085784,0.722484008662551,0.8284943101205076,0.17747745732441034,0.5478153781965035
65,0.29741487676612,0.9341593883246935,0.18499507818194783,0.27013351556514464,0.37888725450563265,0.2778667950333119,0.20460050562189191,0.22101997803183004,0.2196615538110519,0.11902792585969746
66,0.2776805505540737,0.4663633797946368,0.3941107037257333,0.13547395501486414,0.15455110283549556,0.4443260163317435,0.6803738950860067,0.998808370479427,0.767964040413422,0.5462175691204691
67,0.18223440604123908,0.7957498217895341,0.31132340353248567,0.47165176075153625,0.9189181646807133,0.4467768985175742,0.5864903080656418,0.4617381610649075,0.90531808825736,0.11404959417473637
68,0.5687560274066282,0.9284913542886762,0.5185112832176791,0.619338574109926,0.3257055132111628,0.2797231183294331,0.7165924535263898,0.8850043851824206,0.7325918918765493,0.47225836317841263
69,0.5093132412900935,0.8336699530723659,0.29854237257911076,0.6052014524072185,0.6685808582517266,0.8765188134373072,0.9705747700204947,0.802154822899036,0.29575034026961255,0.1711358465131022
70,0.5332686155579934,0.6414317712498085,0.48939023153532113,0.3861472807826295,0.0840350879123658,0.299454014861698,0.5659540740079001,0.65705758301689,0.20640857012863034,0.9145919395070797
71,0.29352600438777177,0.5004166245952922,0.1329402610914927,0.5118225841649271,0.3939757012662357,0.3365647130425371,0.024031895693952476,0.44346595117431564,0.6877284763131951,0.3730135263986709
72,0.826605713579409,0.7839181890100263,0.8280221132526345,0.9005525481172544,0.49158692482057975,0.4140437386374185,0.6598370418433372,0.08672230567918782,0.574830477203285,0.35571188171138723
73,0.8034720069196967,0.6851649198778634,0.4612208604577782,0.8186878001689166,0.7586951395745439,0.7539219442891887,0.35258318357624197,0.08509347415004187,0.003344145081093375,0.5599428563400977
74,0.8941066538734818,0.9367554789183463,0.4811191827564515,0.661725451275255,0.28166094013574006,0.11028310386673579,0.021021649472104942,0.2423774795602569,0.4316516135618279,0.2129565257682433
75,0.74390818083174,0.3317215737765461,0.32965172106030494,0.09057800317336584,0.6851538439419477,0.5314498359631429,0.24798306406941106,0.8942691677288066,0.5301883606089077,0.4154167851503987
76,0.9104360058714307,0.9307199723288029,0.8131596655527353,0.5281403203771233,0.7119049338692381,0.706786257622272,0.2648959120389274,0.5591440073406662,0.677720383074794,0.873934457706443
77,0.006885561654824679,0.6467394195010626,0.29187375149863504,0.5120795464486196,0.534302690403625,0.9507357028653625,0.7106413024381327,0.6349463117163409,0.08753497955084888,0.005225591654235084
78,0.04563351655789527,0.5551388238816971,0.2102898808417919,0.8901714623252971,0.6347173422133771,0.13782998471350172,0.7156352005175601,0.6112829449818251,0.5634610948860556,0.6415697735326252
79,0.587762047437975,0.2477678032101035,0.2734027371394897,0.141055535349895,0.45684293345822824,0.0013075351201848884,0.5104424708842605,0.5849832985094756,0.432783335585888,0.34207559937439636
80,0.6613023766995334,0.21484918213431814,0.3569155519252608,0.9061845795493734,0.798500171587029,0.425706789563595,0.2623326060835849,0.6280643288011333,0.34467234721534423,0.20825705207013145
81,0.026819380665778936,0.4654406905617543,0.2302111762054888,0.9253016581994276,0.8380883657533762,0.6325856432260318,0.8831832571042413,0.6680758175695545,0.9712633366401674,0.8849063105942188
82,0.9382719708633139,0.8046623472266545,0.8286552353162541,0.34091181394510195,0.17222988850160614,0.23460767604921695,0.6836233491707036,0.08440515994663256,0.09315600051590511,0.4157727947433565
83,0.1782008589653702,0.8914010951447268,0.05536812117626855,0.16447847122350667,0.24274101441906037,0.3249930291224007,0.12357266875663597,0.5414157865211954,0.6985946159707461,0.3253922717660357
84,0.8789966652537221,0.05549187725750293,0.793661795987807,0.8020834123237677,0.13021016898307436,0.6796214457125603,0.5312950472191065,0.7775038484316708,0.3245789110701961,0.548117001148564
85,0.88203433803745,0.2531042156711274,0.9686270089202499,0.7406916825303208,0.006485995843176329,0.1281281718648677,0.5132768806489245,0.5809110765031443,0.31394931230465306,0.12963228404845129
86,0.762393532645544,0.8483845041697133,0.2685132259515687,0.5845456843498709,0.35866683951477674,0.08384092933761433,0.17104889779795585,0.9112748271869865,0.2708528617285103,0.00917607370898299
87,0.22827203358112735,0.4466563284593926,0.21988705473703396,0.43161757896612296,0.7492415627333467,0.18213431453229367,0.6770231088249375,0.0019758015759127057,0.23748986433684094,0.7576665633631021
88,0.40290888187789486,0.8120440936374376,0.2953977387448875,0.34443960474773005,0.6749289604011565,0.5222128583021893,0.7417322489985257,0.9158133152748782,0.35976619871455273,0.4050183591761638
89,0.45047916019275114,0.011133279250549855,0.3374246125522179,0.019493917008993167,0.48702298941851996,0.27922644757956483,0.1744944371062026,0.3384946577971816,0.9808369382164005,0.42859759559911526
90,0.15958369856822785,0.6122801732667941,0.9133424684565323,0.9930353350823431,0.65253709570625,0.8724860033364231,0.3612555968393457,0.8841781545400135,0.6359676626459174,0.2794248594397638
91,0.8103210501296322,0.2827103385365882,0.5417790419199349,0.2085192918135902,0.7813248678245832,0.3655275155313261,0.12368234200008665,0.7085789824014681,0.10896042318287658,0.24269918513922173
92,0.2751243559644987,0.9083191980572504,0.36105941767089733,0.8843614155613749,0.08431945493420379,0.9914135073867142,0.8179938341984212,0.2963408684565967,0.915515289580736,0.6304596479185982
93,0.6761516788092728,0.7677617367791636,0.1502890176945868,0.38270264427569833,0.789984225045898,0.8428242458219217,0.6860669497907814,0.1744695439806544,0.5641462932303578,0.8820536059800291
94,0.2952547618890232,0.57300098408962,0.9517333164578019,0.9419982530736931,0.8808578107572095,0.5781862314212275,0.8267543503108348,0.7358139227193147,0.2566877861371972,0.22822736314242076
95,0.8346204772375492,0.37141294021555427,0.8609093887665853,0.17486681839424512,0.7871918643547218,0.09417171956772241,0.41099179259982743,0.6212840013763359,0.06591526891455235,0.49911554062467844
96,0.2600234970622243,0.24882902397642448,0.030622498825550237,0.5333281903146296,0.5207368851586797,0.15829860098724247,0.6493003728666998,0.7143176030465186,0.6195533822319758,0.04057434955226036
97,0.4667466087208706,0.4034435330794778,0.6813984240607526,0.3059933329862631,0.8984083255394375,0.06538297441102692,0.7468900846439429,0.8204126407928416,0.5736997725625381,0.05266891143062169
98,0.8248698001249408,0.13950418316344448,0.49656844737384187,0.46504357819862663,0.528193346589714,0.6896457485744868,0.49414961328856755,0.4230419273898317,0.8217591597547407,0.06669156625718586
99,0.8219551360742904,0.28490363972502963,0.3773169354835635,0.8218708374358099,0.3159075973199639,0.49448571332903535,0.8590786138209706,0.17763818530908082,0.540005047400777,0.07187959525226839
100,0.5329912562610551,0.08505991885870323,0.6198768189198566,0.8348844197042595,0.5341780841870459,0.5311159956287652,0.3939985854952853,0.257785066667402,0.39072655501297415,0.23734612630018348
101,0.6681406577217552,0.45612879445082977,0.26129333352812745,0.3989962848762817,0.10971609222916667,0.46210947986116835,0.3977374298055356,0.9360181359382833,0.03959051134274838,0.04040773868035752
102,0.7698544480514244,0.7460579743086667,0.11563196136236453,0.2890791244725015,0.6168363836063888,0.33207830156481555,0.17494222939838522,0.34904083293078336,0.6421652028846693,0.18288811703147767
103,0.9358265322725754,0.8208610857378709,0.08570386191366686,0.8328029157147164,0.0835311203671496,0.48111112857956373,0.6709679922912101,0.6886277612951825,0.8768379388962383,0.5339451334031476
104,0.2561741227208054,0.9449529567888211,0.08153949631897739,0.05285845602863093,0.68246894584912,0.23927184525023437,0.08117829575179247,0.5891162716543281,0.17816022677028742,0.962675475684479
105,0.4255185728390526,0.16131839074006016,0.6898149708655518,0.8244836820550036,0.28289342578106536,0.4650332706022152,0.08023962893264647,0.02124674389171688,0.17904490374801507,0.5024482304995511
106,0.14704416471411774,0.43680629970408347,0.6845681750895963,0.13316226152008326,0.8424722962682114,0.35336308078376777,0.9299469641688938,0.6984614225921519,0.41296754107947087,0.3603422599751841
107,0.329177930223264,0.0440540539557992,0.9526006852818892,0.10259875859208933,0.8516827112625788,0.597408416558417,0.7979221122628809,0.1996706546846605,0.3812562983455854,0.10644842934003351
108,0.9555679632023096,0.02851601303204332,0.7939302218282945,0.11462441526869982,0.3864852365521202,0.2001500560276569,0.02254876367838199,0.5557861448330645,0.8564139148135975,0.21588787961358602
109,0.598458872810887,0.7910777355792954,0.831592239028365,0.6592251168286989,0.9280266266101385,0.9357392094922244,0.14579641211422167,0.8831294362083985,0.24083810503275982,0.4352167645322693
110,0.6039813037867643,0.10824850523446128,0.5821771421705604,0.3696674417029685,0.8506843640056381,0.968195276771055,0.8348858585325151,0.15011952864789246,0.7646409476364174,0.5298372663669549
111,0.18887632468986226,0.15769889696531547,0.4971004856588144,0.1621062352310325,0.4036702382275056,0.30513968671919367,0.007909090897646354,0.19096681736835563,0.3507831895926352,0.38519565279673496
112,0.6680877582221121,0.8329232826749996,0.8764609816556618,0.18982868926489782,0.07204060826049319,0.4523443394305898,0.7123628849278192,0.5653146771844205,0.9714329539043948,0.4677747654223503
113,0.6835208514950883,0.823181313940888,0.6925829458908402,0.6096704213507199,0.6400412563170452,0.892626706586397,0.6402761633908496,0.9581818483142587,0.4963035807971713,0.6724360269164288
114,0.34894413812186453,0.12301844597344891,0.44540963175213766,0.03851726256661003,0.28065884936601304,0.47925043554348945,0.5382650394592353,0.8003975698974765,0.4225407697000939,0.9933846862105419
115,0.24692795048740201,0.12257243251682015,0.2865203904710689,0.6458471715053216,0.10850284879067773,0.11175049097601053,0.39598579801193134,0.6121659150570968,0.7301417325259858,0.5797780048596035
116,0.2808668938433756,0.10503376904152095,0.8213728807272171,0.9155548626478915,0.547039903677193,0.5056498691530769,0.7840649510677555,0.5227599678691944,0.32123247155965984,0.8577048246036778
117,0.9101437332412309,0.9985751755108171,0.10055632815119853,0.8443130755828542,0.26374186993462156,0.6705816941256819,0.964168650862409,0.3304962378619287,0.45331110990759615,0.8498424154383011
118,0.8763354308600659,0.058702527136744176,0.6234395033342129,0.21429037526641848,0.49410103770242586,0.5594020882704693,0.9768431969788869,0.028097583107864588,0.4208192287660909,0.8021967172543487
119,0.68094693433852,0.060993326984389085,0.39116845671627276,0.182027250258323,0.2779881763265041,0.7688511483060577,0.36309077747354046,0.4218075352134595,0.25902228411646033,0.019635141752006757
120,0.41602003114304986,0.0007709408316173283,0.6168851492906502,0.34717412865710673,0.6175938338112817,0.46383898555200975,0.24034315323151767,0.16271503411649346,0.528129689641724,0.4175046823117645
121,0.9114099849757346,0.26542714340115947,0.9152751546143885,0.02638102391150865,0.6668157396051879,0.7414060717034116,0.7794852563144208,0.3605258452792115,0.2755529129048555,0.22019810583658772
122,0.3618982548021271,0.19644963827862472,0.5502376179934586,0.6965160916297332,0.35817156852910537,0.6356762036785543,0.21276840854205603,0.6062947061889294,0.2900118542183219,0.9967806377558355
123,0.0942029733741605,0.320104016225947,0.8290378261152305,0.6081075302092708,0.9463931836162061,0.20886402438278195,0.9428368414825574,0.3664676656190886,0.0376377600354576,0.06883287970978658
124,0.3894847169141379,0.777034390508029,0.42812922925310015,0.4290588899089822,0.10846334652220224,0.7376559121632442,0.9541415233858587,0.9802385761715289,0.5958039167049829,0.8783114751047275
125,0.8758283203297642,0.8042517103893001,0.5073204200561203,0.26521895115346106,0.1585125033037338,0.38299827065597614,0.9924121109245834,0.18876722821601366,0.06811175556058979,0.44103131628373937
126,0.000721019257387101,0.19125331509920251,0.7646481680792694,0.13080172392831513,0.5158708508765102,0.5216019951950855,0.7982310183062158,0.43300274797962846,0.48175354099786616,0.06739378547300212
127,0.5896739482161787,0.5072486148773085,0.16478752786047568,0.18862551089867163,0.6610159661042361,0.5234326740681995,0.837695484487023,0.6654332973686334,0.935559929558961,0.2755495915597119
128,0.024529990281194736,0.8927371026925862,0.11553584176325549,0.7012045591118748,0.715976029512627,0.015464619228995669,0.44573757052588825,0.9689123972392782,0.8850586534946827,0.3168571830730833
129,0.10623244517597619,0.4659787556349251,0.12147717982538087,0.7487026274828561,0.049295495301420744,0.6549566192682699,0.8717475080364228,0.05051507365060082,0.42526790433463424,0.5262179870921833
130,0.5408174742683401,0.5980955202392246,0.7423598534452333,0.8831426239810581,0.7682588569507002,0.7467717903908401,0.7959437570527603,0.5989268121793248,0.6165661986676977,0.5175535773878229
131,0.7070013024522894,0.44113477461997863,0.40954161449421045,0.7426590528740068,0.06924052480637222,0.5865246255502297,0.8189789499171072,0.2102076657666878,0.2479797505358723,0.34624733674348396
132,0.9681805079070582,0.5429519476921452,0.9562210823692306,0.14724580464542392,0.9853499279938843,0.838425072132749,0.33364002500514955,0.8213134965303871,0.7327093505607585,0.4376360567949852
133,0.8320977371922679,0.5796491896639165,0.758400294901909,0.31326480422851555,0.350509422810093,0.4277297093679183,0.24658048799920473,0.8666801040291513,0.16104787919817953,0.7180317941310712
134,0.5818332999271911,0.7060567075022625,0.32137438752540604,0.023040876770726415,0.5855664579869981,0.3497503234381075,0.4406330703892154,0.20906940103616445,0.06415469967341592,0.9954522908939529
135,0.7398629749306723,0.8176905813140923,0.08858484109115283,0.6788059824719672,0.27902535035669407,0.29964143756221107,0.6209916474132896,0.35838610008242144,0.6724399073490611,0.7173114700151731
136,0.2593817131658436,0.5746147973657318,0.41482596075019884,0.052768831058111254,0.9839131964815891,0.2622325624422752,0.3268017483118629,0.40153126092262215,0.18600160729409665,0.7116334451010717
137,0.5848571577537324,0.2661697722429066,0.13908627546263364,0.1467204016263245,0.1071670012947381,0.7340792694724094,0.17397099077357658,0.2517801491682481,0.31280847262762623,0.08133883813942056
138,0.6595615016626666,0.7252649386186478,0.37404672321589205,0.9960246716172623,0.26461729130934475,0.1316205829448711,0.18045269351907567,0.8593755568972455,0.71652813966968,0.9280887955216345
139,0.5770729021244282,0.34285327403911714,0.7817731307850236,0.2249877855742991,0.05171702430630021,0.2862253567553219,0.057926670520759616,0.8170354641262018,0.7739925043038177,0.7321718990955023
140,0.21650579308853968,0.8204440517108732,0.5479957689813588,0.5888250718892113,0.6212571701484036,0.5672187554377718,0.7264596976099508,0.8500057719129547,0.13299224684829758,0.4757231143204962
141,0.29408161864782045,0.45043356642374965,0.9107639133422692,0.6692205468317369,0.03949544716830178,0.6726539410046835,0.024700100511300005,0.37116750499984963,0.3862630741362407,0.007007716545997966
142,0.9104064964529336,0.4204369243182916,0.8722839026789901,0.7009950225653151,0.7906366475141966,0.6572202981799016,0.2920822440092098,0.17696700245682895,0.09664700295849116,0.6976757378651471
143,0.9546572060022246,0.6712717022242416,0.1520682923090464,0.3638729121816965,0.7613720635989384,0.06513418103583679,0.20526368785586802,0.13773573628936686,0.6581103133191892,0.3484623431241426
144,0.853187617279079,0.8856936699660309,0.7778755971556818,0.2901019764139512,0.4772906092957784,0.05555396595665929,0.3636109950310408,0.022548723308453922,0.20541485414799054,0.49121479580488314
145,0.27639288082384716,0.7404917877969135,0.7216094229471559,0.5409464214079228,0.785676429365245,0.947947522255107,0.5316751439856755,0.28919908710027353,0.10520441871279307,0.7035942909935067
146,0.3806421428182061,0.7475930542151231,0.5440865011840854,0.5610222457701104,0.8820010567985676,0.7806032825079193,0.18832027025161746,0.7560111709271565,0.664197451951272,0.025090046392114762
147,0.2662022252373686,0.2767559638731457,0.5604370003613965,0.49138170482792765,0.07537190832230345,0.22689981409304694,0.5080513147403342,0.026820765275573533,0.389180057290313,0.18225786716977777
148,0.8490478451601382,0.4266011357527316,0.03773535478066703,0.08445113107715707,0.33779848847700156,0.3867996496223406,0.8131735572128068,0.6437536453300479,0.938422818132327,0.3400825499793647
149,0.9994136858091107,0.6755315409743881,0.04098532897756135,0.436136327815819,0.6622913409662203,0.12829615664407634,0.15628713086479762,0.2690758922205363,0.45664489377864836,0.19651105298372784
150,0.39668724922121223,0.03063855169579288,0.8415897768109918,0.2794851359557078,0.42508263938782453,0.8551002847134768,0.08752790080333539,0.41181333062431924,0.172697363136873,0.24609822299351747
151,0.7193422966173019,0.9222108203448518,0.9247416461829324,0.4857325950672483,0.44083615315936986,0.7296886904308497,0.9461612368827853,0.3019051234659067,0.19444164327018054,0.6769371030037006
